num_mes,anio,mes,departamento,salario,cant_salario,cod_dpto
8,2018,Ago,La Guajira,$8.000.001 0 $10.000.000,0,14
8,2018,Ago,La Guajira,$10.000.0010$12.000.000,0,14
8,2018,Ago,La Guajira,$12.000.0010$15.000.000,0,14
8,2018,Ago,La Guajira,>$15.000.001,0,14
8,2018,Ago,La Guajira,A convenir,38,14
8,2018,Ago,La Guajira,No especifica Salario,0,14
8,2018,Ago,Magdalena,Salario Mínimo,472,15
8,2018,Ago,Magdalena,Salario Mínimo 0 $1.000.000,121,15
8,2018,Ago,Magdalena,$1.000.001 0 $1.500.000,145,15
8,2018,Ago,Magdalena,$1.500.001 0 $2.000.000,53,15
8,2018,Ago,Magdalena,$2.000.001 0 $3.000.000,46,15
8,2018,Ago,Magdalena,$3.000.001 0 $4.000.000,7,15
8,2018,Ago,Magdalena,$4.000.001 0 $6.000.000,14,15
8,2018,Ago,Magdalena,$6.000.001 0 $8.000.000,0,15
8,2018,Ago,Magdalena,$8.000.001 0 $10.000.000,0,15
8,2018,Ago,Magdalena,$10.000.0010$12.000.000,0,15
8,2018,Ago,Magdalena,$12.000.0010$15.000.000,1,15
8,2018,Ago,Magdalena,>$15.000.001,1,15
8,2018,Ago,Magdalena,A convenir,182,15
8,2018,Ago,Magdalena,No especifica Salario,0,15
8,2018,Ago,Meta,Salario Mínimo,1346,16
8,2018,Ago,Meta,Salario Mínimo 0 $1.000.000,149,16
8,2018,Ago,Meta,$1.000.001 0 $1.500.000,1126,16
8,2018,Ago,Meta,$1.500.001 0 $2.000.000,199,16
8,2018,Ago,Meta,$2.000.001 0 $3.000.000,287,16
8,2018,Ago,Meta,$3.000.001 0 $4.000.000,72,16
8,2018,Ago,Meta,$4.000.001 0 $6.000.000,27,16
8,2018,Ago,Meta,$6.000.001 0 $8.000.000,12,16
8,2018,Ago,Meta,$8.000.001 0 $10.000.000,3,16
8,2018,Ago,Meta,$10.000.0010$12.000.000,7,16
8,2018,Ago,Meta,$12.000.0010$15.000.000,0,16
8,2018,Ago,Meta,>$15.000.001,4,16
8,2018,Ago,Meta,A convenir,380,16
8,2018,Ago,Meta,No especifica Salario,0,16
8,2018,Ago,Nariño,Salario Mínimo,592,17
8,2018,Ago,Nariño,Salario Mínimo 0 $1.000.000,78,17
8,2018,Ago,Nariño,$1.000.001 0 $1.500.000,151,17
8,2018,Ago,Nariño,$1.500.001 0 $2.000.000,53,17
8,2018,Ago,Nariño,$2.000.001 0 $3.000.000,56,17
8,2018,Ago,Nariño,$3.000.001 0 $4.000.000,32,17
8,2018,Ago,Nariño,$4.000.001 0 $6.000.000,7,17
8,2018,Ago,Nariño,$6.000.001 0 $8.000.000,0,17
8,2018,Ago,Nariño,$8.000.001 0 $10.000.000,0,17
8,2018,Ago,Nariño,$10.000.0010$12.000.000,0,17
8,2018,Ago,Nariño,$12.000.0010$15.000.000,2,17
8,2018,Ago,Nariño,>$15.000.001,1,17
8,2018,Ago,Nariño,A convenir,80,17
8,2018,Ago,Nariño,No especifica Salario,0,17
8,2018,Ago,Norte de Santander,Salario Mínimo,694,18
8,2018,Ago,Norte de Santander,Salario Mínimo 0 $1.000.000,114,18
8,2018,Ago,Norte de Santander,$1.000.001 0 $1.500.000,145,18
8,2018,Ago,Norte de Santander,$1.500.001 0 $2.000.000,42,18
8,2018,Ago,Norte de Santander,$2.000.001 0 $3.000.000,75,18
8,2018,Ago,Norte de Santander,$3.000.001 0 $4.000.000,19,18
8,2018,Ago,Norte de Santander,$4.000.001 0 $6.000.000,15,18
8,2018,Ago,Norte de Santander,$6.000.001 0 $8.000.000,2,18
8,2018,Ago,Norte de Santander,$8.000.001 0 $10.000.000,1,18
8,2018,Ago,Norte de Santander,$10.000.0010$12.000.000,3,18
8,2018,Ago,Norte de Santander,$12.000.0010$15.000.000,0,18
8,2018,Ago,Norte de Santander,>$15.000.001,0,18
8,2018,Ago,Norte de Santander,A convenir,258,18
8,2018,Ago,Norte de Santander,No especifica Salario,0,18
8,2018,Ago,Putumayo,Salario Mínimo,286,27
8,2018,Ago,Putumayo,Salario Mínimo 0 $1.000.000,16,27
8,2018,Ago,Putumayo,$1.000.001 0 $1.500.000,155,27
8,2018,Ago,Putumayo,$1.500.001 0 $2.000.000,19,27
8,2018,Ago,Putumayo,$2.000.001 0 $3.000.000,53,27
8,2018,Ago,Putumayo,$3.000.001 0 $4.000.000,9,27
8,2018,Ago,Putumayo,$4.000.001 0 $6.000.000,6,27
8,2018,Ago,Putumayo,$6.000.001 0 $8.000.000,1,27
8,2018,Ago,Putumayo,$8.000.001 0 $10.000.000,1,27
8,2018,Ago,Putumayo,$10.000.0010$12.000.000,1,27
8,2018,Ago,Putumayo,$12.000.0010$15.000.000,0,27
8,2018,Ago,Putumayo,>$15.000.001,0,27
8,2018,Ago,Putumayo,A convenir,30,27
8,2018,Ago,Putumayo,No especifica Salario,0,27
8,2018,Ago,Quindío,Salario Mínimo,525,19
8,2018,Ago,Quindío,Salario Mínimo 0 $1.000.000,88,19
8,2018,Ago,Quindío,$1.000.001 0 $1.500.000,105,19
8,2018,Ago,Quindío,$1.500.001 0 $2.000.000,39,19
8,2018,Ago,Quindío,$2.000.001 0 $3.000.000,39,19
8,2018,Ago,Quindío,$3.000.001 0 $4.000.000,14,19
8,2018,Ago,Quindío,$4.000.001 0 $6.000.000,4,19
8,2018,Ago,Quindío,$6.000.001 0 $8.000.000,1,19
8,2018,Ago,Quindío,$8.000.001 0 $10.000.000,1,19
8,2018,Ago,Quindío,$10.000.0010$12.000.000,0,19
8,2018,Ago,Quindío,$12.000.0010$15.000.000,0,19
8,2018,Ago,Quindío,>$15.000.001,0,19
8,2018,Ago,Quindío,A convenir,93,19
8,2018,Ago,Quindío,No especifica Salario,0,19
8,2018,Ago,Risaralda,Salario Mínimo,1494,20
8,2018,Ago,Risaralda,Salario Mínimo 0 $1.000.000,344,20
8,2018,Ago,Risaralda,$1.000.001 0 $1.500.000,365,20
8,2018,Ago,Risaralda,$1.500.001 0 $2.000.000,165,20
8,2018,Ago,Risaralda,$2.000.001 0 $3.000.000,142,20
8,2018,Ago,Risaralda,$3.000.001 0 $4.000.000,65,20
8,2018,Ago,Risaralda,$4.000.001 0 $6.000.000,33,20
8,2018,Ago,Risaralda,$6.000.001 0 $8.000.000,4,20
8,2018,Ago,Risaralda,$8.000.001 0 $10.000.000,0,20
8,2018,Ago,Risaralda,$10.000.0010$12.000.000,0,20
8,2018,Ago,Risaralda,$12.000.0010$15.000.000,2,20
8,2018,Ago,Risaralda,>$15.000.001,0,20
8,2018,Ago,Risaralda,A convenir,328,20
8,2018,Ago,Risaralda,No especifica Salario,0,20
8,2018,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",Salario Mínimo,135,28
8,2018,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",Salario Mínimo 0 $1.000.000,20,28
8,2018,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",$1.000.001 0 $1.500.000,42,28
8,2018,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",$1.500.001 0 $2.000.000,22,28
8,2018,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",$2.000.001 0 $3.000.000,24,28
8,2018,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",$3.000.001 0 $4.000.000,4,28
8,2018,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",$4.000.001 0 $6.000.000,0,28
8,2018,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",$6.000.001 0 $8.000.000,1,28
8,2018,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",$8.000.001 0 $10.000.000,1,28
8,2018,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",$10.000.0010$12.000.000,0,28
8,2018,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",$12.000.0010$15.000.000,0,28
8,2018,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",>$15.000.001,1,28
8,2018,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",A convenir,5,28
8,2018,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",No especifica Salario,0,28
8,2018,Ago,Santander,Salario Mínimo,2370,21
8,2018,Ago,Santander,Salario Mínimo 0 $1.000.000,600,21
8,2018,Ago,Santander,$1.000.001 0 $1.500.000,1012,21
8,2018,Ago,Santander,$1.500.001 0 $2.000.000,319,21
8,2018,Ago,Santander,$2.000.001 0 $3.000.000,309,21
8,2018,Ago,Santander,$3.000.001 0 $4.000.000,96,21
8,2018,Ago,Santander,$4.000.001 0 $6.000.000,34,21
8,2018,Ago,Santander,$6.000.001 0 $8.000.000,10,21
8,2018,Ago,Santander,$8.000.001 0 $10.000.000,3,21
8,2018,Ago,Santander,$10.000.0010$12.000.000,6,21
8,2018,Ago,Santander,$12.000.0010$15.000.000,2,21
8,2018,Ago,Santander,>$15.000.001,1,21
8,2018,Ago,Santander,A convenir,754,21
8,2018,Ago,Santander,No especifica Salario,0,21
8,2018,Ago,Sucre,Salario Mínimo,201,22
8,2018,Ago,Sucre,Salario Mínimo 0 $1.000.000,37,22
8,2018,Ago,Sucre,$1.000.001 0 $1.500.000,64,22
8,2018,Ago,Sucre,$1.500.001 0 $2.000.000,46,22
8,2018,Ago,Sucre,$2.000.001 0 $3.000.000,57,22
8,2018,Ago,Sucre,$3.000.001 0 $4.000.000,7,22
8,2018,Ago,Sucre,$4.000.001 0 $6.000.000,10,22
8,2018,Ago,Sucre,$6.000.001 0 $8.000.000,1,22
8,2018,Ago,Sucre,$8.000.001 0 $10.000.000,1,22
8,2018,Ago,Sucre,$10.000.0010$12.000.000,0,22
8,2018,Ago,Sucre,$12.000.0010$15.000.000,0,22
8,2018,Ago,Sucre,>$15.000.001,0,22
8,2018,Ago,Sucre,A convenir,39,22
8,2018,Ago,Sucre,No especifica Salario,0,22
8,2018,Ago,Tolima,Salario Mínimo,930,23
8,2018,Ago,Tolima,Salario Mínimo 0 $1.000.000,212,23
8,2018,Ago,Tolima,$1.000.001 0 $1.500.000,360,23
8,2018,Ago,Tolima,$1.500.001 0 $2.000.000,128,23
8,2018,Ago,Tolima,$2.000.001 0 $3.000.000,76,23
8,2018,Ago,Tolima,$3.000.001 0 $4.000.000,19,23
8,2018,Ago,Tolima,$4.000.001 0 $6.000.000,16,23
8,2018,Ago,Tolima,$6.000.001 0 $8.000.000,5,23
8,2018,Ago,Tolima,$8.000.001 0 $10.000.000,1,23
8,2018,Ago,Tolima,$10.000.0010$12.000.000,9,23
8,2018,Ago,Tolima,$12.000.0010$15.000.000,0,23
8,2018,Ago,Tolima,>$15.000.001,0,23
8,2018,Ago,Tolima,A convenir,212,23
8,2018,Ago,Tolima,No especifica Salario,0,23
8,2018,Ago,Valle del Cauca,Salario Mínimo,6250,24
8,2018,Ago,Valle del Cauca,Salario Mínimo 0 $1.000.000,1632,24
8,2018,Ago,Valle del Cauca,$1.000.001 0 $1.500.000,1800,24
8,2018,Ago,Valle del Cauca,$1.500.001 0 $2.000.000,742,24
8,2018,Ago,Valle del Cauca,$2.000.001 0 $3.000.000,596,24
8,2018,Ago,Valle del Cauca,$3.000.001 0 $4.000.000,206,24
8,2018,Ago,Valle del Cauca,$4.000.001 0 $6.000.000,128,24
8,2018,Ago,Valle del Cauca,$6.000.001 0 $8.000.000,33,24
8,2018,Ago,Valle del Cauca,$8.000.001 0 $10.000.000,19,24
8,2018,Ago,Valle del Cauca,$10.000.0010$12.000.000,9,24
8,2018,Ago,Valle del Cauca,$12.000.0010$15.000.000,9,24
8,2018,Ago,Valle del Cauca,>$15.000.001,4,24
8,2018,Ago,Valle del Cauca,A convenir,1332,24
8,2018,Ago,Valle del Cauca,No especifica Salario,0,24
8,2018,Ago,Vaupés,Salario Mínimo,1,32
8,2018,Ago,Vaupés,Salario Mínimo 0 $1.000.000,0,32
8,2018,Ago,Vaupés,$1.000.001 0 $1.500.000,1,32
8,2018,Ago,Vaupés,$1.500.001 0 $2.000.000,1,32
8,2018,Ago,Vaupés,$2.000.001 0 $3.000.000,0,32
8,2018,Ago,Vaupés,$3.000.001 0 $4.000.000,0,32
8,2018,Ago,Vaupés,$4.000.001 0 $6.000.000,0,32
8,2018,Ago,Vaupés,$6.000.001 0 $8.000.000,0,32
8,2018,Ago,Vaupés,$8.000.001 0 $10.000.000,0,32
8,2018,Ago,Vaupés,$10.000.0010$12.000.000,0,32
8,2018,Ago,Vaupés,$12.000.0010$15.000.000,0,32
8,2018,Ago,Vaupés,>$15.000.001,0,32
8,2018,Ago,Vaupés,A convenir,0,32
8,2018,Ago,Vaupés,No especifica Salario,0,32
8,2018,Ago,Vichada,Salario Mínimo,3,33
8,2018,Ago,Vichada,Salario Mínimo 0 $1.000.000,0,33
8,2018,Ago,Vichada,$1.000.001 0 $1.500.000,3,33
8,2018,Ago,Vichada,$1.500.001 0 $2.000.000,4,33
8,2018,Ago,Vichada,$2.000.001 0 $3.000.000,2,33
8,2018,Ago,Vichada,$3.000.001 0 $4.000.000,3,33
8,2018,Ago,Vichada,$4.000.001 0 $6.000.000,0,33
8,2018,Ago,Vichada,$6.000.001 0 $8.000.000,0,33
8,2018,Ago,Vichada,$8.000.001 0 $10.000.000,0,33
8,2018,Ago,Vichada,$10.000.0010$12.000.000,0,33
8,2018,Ago,Vichada,$12.000.0010$15.000.000,0,33
8,2018,Ago,Vichada,>$15.000.001,0,33
8,2018,Ago,Vichada,A convenir,3,33
8,2018,Ago,Vichada,No especifica Salario,0,33
9,2018,Sep,Amazonas,Salario Mínimo,20,29
9,2018,Sep,Amazonas,Salario Mínimo 0 $1.000.000,6,29
9,2018,Sep,Amazonas,$1.000.001 0 $1.500.000,9,29
9,2018,Sep,Amazonas,$1.500.001 0 $2.000.000,6,29
9,2018,Sep,Amazonas,$2.000.001 0 $3.000.000,3,29
9,2018,Sep,Amazonas,$3.000.001 0 $4.000.000,5,29
9,2018,Sep,Amazonas,$4.000.001 0 $6.000.000,3,29
9,2018,Sep,Amazonas,$6.000.001 0 $8.000.000,0,29
9,2018,Sep,Amazonas,$8.000.001 0 $10.000.000,0,29
9,2018,Sep,Amazonas,$10.000.0010$12.000.000,0,29
9,2018,Sep,Amazonas,$12.000.0010$15.000.000,0,29
9,2018,Sep,Amazonas,>$15.000.001,0,29
9,2018,Sep,Amazonas,A convenir,2,29
9,2018,Sep,Amazonas,No especifica Salario,0,29
9,2018,Sep,Antioquia,Salario Mínimo,9320,1
9,2018,Sep,Antioquia,Salario Mínimo 0 $1.000.000,2570,1
9,2018,Sep,Antioquia,$1.000.001 0 $1.500.000,3354,1
9,2018,Sep,Antioquia,$1.500.001 0 $2.000.000,1265,1
9,2018,Sep,Antioquia,$2.000.001 0 $3.000.000,1231,1
9,2018,Sep,Antioquia,$3.000.001 0 $4.000.000,546,1
9,2018,Sep,Antioquia,$4.000.001 0 $6.000.000,349,1
9,2018,Sep,Antioquia,$6.000.001 0 $8.000.000,56,1
9,2018,Sep,Antioquia,$8.000.001 0 $10.000.000,38,1
9,2018,Sep,Antioquia,$10.000.0010$12.000.000,14,1
9,2018,Sep,Antioquia,$12.000.0010$15.000.000,25,1
9,2018,Sep,Antioquia,>$15.000.001,5,1
9,2018,Sep,Antioquia,A convenir,2331,1
9,2018,Sep,Antioquia,No especifica Salario,0,1
9,2018,Sep,Arauca,Salario Mínimo,80,25
9,2018,Sep,Arauca,Salario Mínimo 0 $1.000.000,10,25
9,2018,Sep,Arauca,$1.000.001 0 $1.500.000,98,25
9,2018,Sep,Arauca,$1.500.001 0 $2.000.000,20,25
9,2018,Sep,Arauca,$2.000.001 0 $3.000.000,40,25
9,2018,Sep,Arauca,$3.000.001 0 $4.000.000,15,25
9,2018,Sep,Arauca,$4.000.001 0 $6.000.000,6,25
9,2018,Sep,Arauca,$6.000.001 0 $8.000.000,3,25
9,2018,Sep,Arauca,$8.000.001 0 $10.000.000,1,25
9,2018,Sep,Arauca,$10.000.0010$12.000.000,0,25
9,2018,Sep,Arauca,$12.000.0010$15.000.000,0,25
9,2018,Sep,Arauca,>$15.000.001,0,25
9,2018,Sep,Arauca,A convenir,69,25
9,2018,Sep,Arauca,No especifica Salario,0,25
9,2018,Sep,Atlántico,Salario Mínimo,1603,2
9,2018,Sep,Atlántico,Salario Mínimo 0 $1.000.000,578,2
9,2018,Sep,Atlántico,$1.000.001 0 $1.500.000,655,2
9,2018,Sep,Atlántico,$1.500.001 0 $2.000.000,314,2
9,2018,Sep,Atlántico,$2.000.001 0 $3.000.000,223,2
9,2018,Sep,Atlántico,$3.000.001 0 $4.000.000,93,2
9,2018,Sep,Atlántico,$4.000.001 0 $6.000.000,54,2
9,2018,Sep,Atlántico,$6.000.001 0 $8.000.000,6,2
9,2018,Sep,Atlántico,$8.000.001 0 $10.000.000,8,2
9,2018,Sep,Atlántico,$10.000.0010$12.000.000,4,2
9,2018,Sep,Atlántico,$12.000.0010$15.000.000,2,2
9,2018,Sep,Atlántico,>$15.000.001,2,2
9,2018,Sep,Atlántico,A convenir,544,2
9,2018,Sep,Atlántico,No especifica Salario,0,2
9,2018,Sep,Bogotá D.C.,Salario Mínimo,29972,3
9,2018,Sep,Bogotá D.C.,Salario Mínimo 0 $1.000.000,14596,3
9,2018,Sep,Bogotá D.C.,$1.000.001 0 $1.500.000,13597,3
9,2018,Sep,Bogotá D.C.,$1.500.001 0 $2.000.000,5741,3
9,2018,Sep,Bogotá D.C.,$2.000.001 0 $3.000.000,5109,3
9,2018,Sep,Bogotá D.C.,$3.000.001 0 $4.000.000,2478,3
9,2018,Sep,Bogotá D.C.,$4.000.001 0 $6.000.000,1559,3
9,2018,Sep,Bogotá D.C.,$6.000.001 0 $8.000.000,339,3
9,2018,Sep,Bogotá D.C.,$8.000.001 0 $10.000.000,201,3
9,2018,Sep,Bogotá D.C.,$10.000.0010$12.000.000,83,3
9,2018,Sep,Bogotá D.C.,$12.000.0010$15.000.000,133,3
9,2018,Sep,Bogotá D.C.,>$15.000.001,57,3
9,2018,Sep,Bogotá D.C.,A convenir,6267,3
9,2018,Sep,Bogotá D.C.,No especifica Salario,0,3
9,2018,Sep,Bolívar,Salario Mínimo,645,4
9,2018,Sep,Bolívar,Salario Mínimo 0 $1.000.000,220,4
9,2018,Sep,Bolívar,$1.000.001 0 $1.500.000,398,4
9,2018,Sep,Bolívar,$1.500.001 0 $2.000.000,211,4
9,2018,Sep,Bolívar,$2.000.001 0 $3.000.000,211,4
9,2018,Sep,Bolívar,$3.000.001 0 $4.000.000,84,4
9,2018,Sep,Bolívar,$4.000.001 0 $6.000.000,18,4
9,2018,Sep,Bolívar,$6.000.001 0 $8.000.000,7,4
9,2018,Sep,Bolívar,$8.000.001 0 $10.000.000,0,4
9,2018,Sep,Bolívar,$10.000.0010$12.000.000,2,4
9,2018,Sep,Bolívar,$12.000.0010$15.000.000,2,4
9,2018,Sep,Bolívar,>$15.000.001,2,4
9,2018,Sep,Bolívar,A convenir,274,4
9,2018,Sep,Bolívar,No especifica Salario,0,4
9,2018,Sep,Boyacá,Salario Mínimo,914,5
9,2018,Sep,Boyacá,Salario Mínimo 0 $1.000.000,250,5
9,2018,Sep,Boyacá,$1.000.001 0 $1.500.000,290,5
9,2018,Sep,Boyacá,$1.500.001 0 $2.000.000,88,5
9,2018,Sep,Boyacá,$2.000.001 0 $3.000.000,66,5
9,2018,Sep,Boyacá,$3.000.001 0 $4.000.000,24,5
9,2018,Sep,Boyacá,$4.000.001 0 $6.000.000,18,5
9,2018,Sep,Boyacá,$6.000.001 0 $8.000.000,1,5
9,2018,Sep,Boyacá,$8.000.001 0 $10.000.000,1,5
9,2018,Sep,Boyacá,$10.000.0010$12.000.000,2,5
9,2018,Sep,Boyacá,$12.000.0010$15.000.000,1,5
9,2018,Sep,Boyacá,>$15.000.001,0,5
9,2018,Sep,Boyacá,A convenir,316,5
9,2018,Sep,Boyacá,No especifica Salario,0,5
9,2018,Sep,Caldas,Salario Mínimo,987,6
9,2018,Sep,Caldas,Salario Mínimo 0 $1.000.000,147,6
9,2018,Sep,Caldas,$1.000.001 0 $1.500.000,277,6
9,2018,Sep,Caldas,$1.500.001 0 $2.000.000,104,6
9,2018,Sep,Caldas,$2.000.001 0 $3.000.000,75,6
9,2018,Sep,Caldas,$3.000.001 0 $4.000.000,38,6
9,2018,Sep,Caldas,$4.000.001 0 $6.000.000,9,6
9,2018,Sep,Caldas,$6.000.001 0 $8.000.000,3,6
9,2018,Sep,Caldas,$8.000.001 0 $10.000.000,3,6
9,2018,Sep,Caldas,$10.000.0010$12.000.000,5,6
9,2018,Sep,Caldas,$12.000.0010$15.000.000,2,6
9,2018,Sep,Caldas,>$15.000.001,0,6
9,2018,Sep,Caldas,A convenir,144,6
9,2018,Sep,Caldas,No especifica Salario,0,6
9,2018,Sep,Caquetá,Salario Mínimo,118,7
9,2018,Sep,Caquetá,Salario Mínimo 0 $1.000.000,36,7
9,2018,Sep,Caquetá,$1.000.001 0 $1.500.000,34,7
9,2018,Sep,Caquetá,$1.500.001 0 $2.000.000,20,7
9,2018,Sep,Caquetá,$2.000.001 0 $3.000.000,16,7
9,2018,Sep,Caquetá,$3.000.001 0 $4.000.000,13,7
9,2018,Sep,Caquetá,$4.000.001 0 $6.000.000,3,7
9,2018,Sep,Caquetá,$6.000.001 0 $8.000.000,0,7
9,2018,Sep,Caquetá,$8.000.001 0 $10.000.000,0,7
9,2018,Sep,Caquetá,$10.000.0010$12.000.000,0,7
9,2018,Sep,Caquetá,$12.000.0010$15.000.000,0,7
9,2018,Sep,Caquetá,>$15.000.001,0,7
9,2018,Sep,Caquetá,A convenir,49,7
9,2018,Sep,Caquetá,No especifica Salario,0,7
9,2018,Sep,Casanare,Salario Mínimo,897,26
9,2018,Sep,Casanare,Salario Mínimo 0 $1.000.000,49,26
9,2018,Sep,Casanare,$1.000.001 0 $1.500.000,825,26
9,2018,Sep,Casanare,$1.500.001 0 $2.000.000,132,26
9,2018,Sep,Casanare,$2.000.001 0 $3.000.000,210,26
9,2018,Sep,Casanare,$3.000.001 0 $4.000.000,57,26
9,2018,Sep,Casanare,$4.000.001 0 $6.000.000,34,26
9,2018,Sep,Casanare,$6.000.001 0 $8.000.000,9,26
9,2018,Sep,Casanare,$8.000.001 0 $10.000.000,2,26
9,2018,Sep,Casanare,$10.000.0010$12.000.000,3,26
9,2018,Sep,Casanare,$12.000.0010$15.000.000,0,26
9,2018,Sep,Casanare,>$15.000.001,0,26
9,2018,Sep,Casanare,A convenir,428,26
9,2018,Sep,Casanare,No especifica Salario,0,26
9,2018,Sep,Cauca,Salario Mínimo,568,8
9,2018,Sep,Cauca,Salario Mínimo 0 $1.000.000,66,8
9,2018,Sep,Cauca,$1.000.001 0 $1.500.000,238,8
9,2018,Sep,Cauca,$1.500.001 0 $2.000.000,54,8
9,2018,Sep,Cauca,$2.000.001 0 $3.000.000,23,8
9,2018,Sep,Cauca,$3.000.001 0 $4.000.000,7,8
9,2018,Sep,Cauca,$4.000.001 0 $6.000.000,5,8
9,2018,Sep,Cauca,$6.000.001 0 $8.000.000,0,8
9,2018,Sep,Cauca,$8.000.001 0 $10.000.000,2,8
9,2018,Sep,Cauca,$10.000.0010$12.000.000,0,8
9,2018,Sep,Cauca,$12.000.0010$15.000.000,0,8
9,2018,Sep,Cauca,>$15.000.001,0,8
9,2018,Sep,Cauca,A convenir,43,8
9,2018,Sep,Cauca,No especifica Salario,0,8
9,2018,Sep,Cesar,Salario Mínimo,500,9
9,2018,Sep,Cesar,Salario Mínimo 0 $1.000.000,68,9
9,2018,Sep,Cesar,$1.000.001 0 $1.500.000,254,9
9,2018,Sep,Cesar,$1.500.001 0 $2.000.000,46,9
9,2018,Sep,Cesar,$2.000.001 0 $3.000.000,87,9
9,2018,Sep,Cesar,$3.000.001 0 $4.000.000,37,9
9,2018,Sep,Cesar,$4.000.001 0 $6.000.000,15,9
9,2018,Sep,Cesar,$6.000.001 0 $8.000.000,2,9
9,2018,Sep,Cesar,$8.000.001 0 $10.000.000,3,9
9,2018,Sep,Cesar,$10.000.0010$12.000.000,1,9
9,2018,Sep,Cesar,$12.000.0010$15.000.000,0,9
9,2018,Sep,Cesar,>$15.000.001,0,9
9,2018,Sep,Cesar,A convenir,116,9
9,2018,Sep,Cesar,No especifica Salario,0,9
9,2018,Sep,Chocó,Salario Mínimo,87,12
9,2018,Sep,Chocó,Salario Mínimo 0 $1.000.000,13,12
9,2018,Sep,Chocó,$1.000.001 0 $1.500.000,37,12
9,2018,Sep,Chocó,$1.500.001 0 $2.000.000,13,12
9,2018,Sep,Chocó,$2.000.001 0 $3.000.000,29,12
9,2018,Sep,Chocó,$3.000.001 0 $4.000.000,9,12
9,2018,Sep,Chocó,$4.000.001 0 $6.000.000,5,12
9,2018,Sep,Chocó,$6.000.001 0 $8.000.000,0,12
9,2018,Sep,Chocó,$8.000.001 0 $10.000.000,0,12
9,2018,Sep,Chocó,$10.000.0010$12.000.000,0,12
9,2018,Sep,Chocó,$12.000.0010$15.000.000,0,12
9,2018,Sep,Chocó,>$15.000.001,0,12
9,2018,Sep,Chocó,A convenir,24,12
9,2018,Sep,Chocó,No especifica Salario,0,12
9,2018,Sep,Córdoba,Salario Mínimo,304,10
9,2018,Sep,Córdoba,Salario Mínimo 0 $1.000.000,88,10
9,2018,Sep,Córdoba,$1.000.001 0 $1.500.000,104,10
9,2018,Sep,Córdoba,$1.500.001 0 $2.000.000,38,10
9,2018,Sep,Córdoba,$2.000.001 0 $3.000.000,39,10
9,2018,Sep,Córdoba,$3.000.001 0 $4.000.000,20,10
9,2018,Sep,Córdoba,$4.000.001 0 $6.000.000,3,10
9,2018,Sep,Córdoba,$6.000.001 0 $8.000.000,1,10
9,2018,Sep,Córdoba,$8.000.001 0 $10.000.000,2,10
9,2018,Sep,Córdoba,$10.000.0010$12.000.000,2,10
9,2018,Sep,Córdoba,$12.000.0010$15.000.000,0,10
9,2018,Sep,Córdoba,>$15.000.001,1,10
9,2018,Sep,Córdoba,A convenir,103,10
9,2018,Sep,Córdoba,No especifica Salario,0,10
9,2018,Sep,Cundinamarca,Salario Mínimo,4513,11
9,2018,Sep,Cundinamarca,Salario Mínimo 0 $1.000.000,1836,11
9,2018,Sep,Cundinamarca,$1.000.001 0 $1.500.000,1868,11
9,2018,Sep,Cundinamarca,$1.500.001 0 $2.000.000,591,11
9,2018,Sep,Cundinamarca,$2.000.001 0 $3.000.000,414,11
9,2018,Sep,Cundinamarca,$3.000.001 0 $4.000.000,86,11
9,2018,Sep,Cundinamarca,$4.000.001 0 $6.000.000,40,11
9,2018,Sep,Cundinamarca,$6.000.001 0 $8.000.000,13,11
9,2018,Sep,Cundinamarca,$8.000.001 0 $10.000.000,8,11
9,2018,Sep,Cundinamarca,$10.000.0010$12.000.000,21,11
9,2018,Sep,Cundinamarca,$12.000.0010$15.000.000,10,11
9,2018,Sep,Cundinamarca,>$15.000.001,5,11
9,2018,Sep,Cundinamarca,A convenir,785,11
9,2018,Sep,Cundinamarca,No especifica Salario,0,11
9,2018,Sep,Guainía,Salario Mínimo,8,30
9,2018,Sep,Guainía,Salario Mínimo 0 $1.000.000,0,30
9,2018,Sep,Guainía,$1.000.001 0 $1.500.000,5,30
9,2018,Sep,Guainía,$1.500.001 0 $2.000.000,2,30
9,2018,Sep,Guainía,$2.000.001 0 $3.000.000,2,30
9,2018,Sep,Guainía,$3.000.001 0 $4.000.000,3,30
9,2018,Sep,Guainía,$4.000.001 0 $6.000.000,1,30
9,2018,Sep,Guainía,$6.000.001 0 $8.000.000,0,30
9,2018,Sep,Guainía,$8.000.001 0 $10.000.000,0,30
9,2018,Sep,Guainía,$10.000.0010$12.000.000,0,30
