num_mes,anio,Mes,departamento,experiencia,cant_exp,cod_dpto
12,2019,Dic,Cundinamarca,No especifica experiencia,174,11
12,2019,Dic,Guainía,Sin Experiencia,1,30
12,2019,Dic,Guainía,1 a 6 Meses,3,30
12,2019,Dic,Guainía,7 a 12 Meses,6,30
12,2019,Dic,Guainía,13 a 24 Meses,3,30
12,2019,Dic,Guainía,25 a 36 Meses,0,30
12,2019,Dic,Guainía,37 a 60 Meses,1,30
12,2019,Dic,Guainía,Mayor a 60 meses,0,30
12,2019,Dic,Guainía,No especifica experiencia,0,30
12,2019,Dic,Guaviare,Sin Experiencia,2,31
12,2019,Dic,Guaviare,1 a 6 Meses,3,31
12,2019,Dic,Guaviare,7 a 12 Meses,11,31
12,2019,Dic,Guaviare,13 a 24 Meses,6,31
12,2019,Dic,Guaviare,25 a 36 Meses,0,31
12,2019,Dic,Guaviare,37 a 60 Meses,0,31
12,2019,Dic,Guaviare,Mayor a 60 meses,0,31
12,2019,Dic,Guaviare,No especifica experiencia,0,31
12,2019,Dic,Huila,Sin Experiencia,186,13
12,2019,Dic,Huila,1 a 6 Meses,53,13
12,2019,Dic,Huila,7 a 12 Meses,515,13
12,2019,Dic,Huila,13 a 24 Meses,136,13
12,2019,Dic,Huila,25 a 36 Meses,68,13
12,2019,Dic,Huila,37 a 60 Meses,37,13
12,2019,Dic,Huila,Mayor a 60 meses,182,13
12,2019,Dic,Huila,No especifica experiencia,95,13
12,2019,Dic,La Guajira,Sin Experiencia,12,14
12,2019,Dic,La Guajira,1 a 6 Meses,8,14
12,2019,Dic,La Guajira,7 a 12 Meses,116,14
12,2019,Dic,La Guajira,13 a 24 Meses,47,14
12,2019,Dic,La Guajira,25 a 36 Meses,10,14
12,2019,Dic,La Guajira,37 a 60 Meses,10,14
12,2019,Dic,La Guajira,Mayor a 60 meses,29,14
12,2019,Dic,La Guajira,No especifica experiencia,29,14
12,2019,Dic,Magdalena,Sin Experiencia,121,15
12,2019,Dic,Magdalena,1 a 6 Meses,30,15
12,2019,Dic,Magdalena,7 a 12 Meses,266,15
12,2019,Dic,Magdalena,13 a 24 Meses,104,15
12,2019,Dic,Magdalena,25 a 36 Meses,27,15
12,2019,Dic,Magdalena,37 a 60 Meses,34,15
12,2019,Dic,Magdalena,Mayor a 60 meses,70,15
12,2019,Dic,Magdalena,No especifica experiencia,36,15
12,2019,Dic,Meta,Sin Experiencia,782,16
12,2019,Dic,Meta,1 a 6 Meses,132,16
12,2019,Dic,Meta,7 a 12 Meses,718,16
12,2019,Dic,Meta,13 a 24 Meses,299,16
12,2019,Dic,Meta,25 a 36 Meses,130,16
12,2019,Dic,Meta,37 a 60 Meses,45,16
12,2019,Dic,Meta,Mayor a 60 meses,374,16
12,2019,Dic,Meta,No especifica experiencia,497,16
12,2019,Dic,Nariño,Sin Experiencia,99,17
12,2019,Dic,Nariño,1 a 6 Meses,31,17
12,2019,Dic,Nariño,7 a 12 Meses,418,17
12,2019,Dic,Nariño,13 a 24 Meses,116,17
12,2019,Dic,Nariño,25 a 36 Meses,36,17
12,2019,Dic,Nariño,37 a 60 Meses,23,17
12,2019,Dic,Nariño,Mayor a 60 meses,26,17
12,2019,Dic,Nariño,No especifica experiencia,12,17
12,2019,Dic,Norte de Santander,Sin Experiencia,257,18
12,2019,Dic,Norte de Santander,1 a 6 Meses,39,18
12,2019,Dic,Norte de Santander,7 a 12 Meses,402,18
12,2019,Dic,Norte de Santander,13 a 24 Meses,118,18
12,2019,Dic,Norte de Santander,25 a 36 Meses,36,18
12,2019,Dic,Norte de Santander,37 a 60 Meses,15,18
12,2019,Dic,Norte de Santander,Mayor a 60 meses,97,18
12,2019,Dic,Norte de Santander,No especifica experiencia,110,18
12,2019,Dic,Putumayo,Sin Experiencia,188,27
12,2019,Dic,Putumayo,1 a 6 Meses,7,27
12,2019,Dic,Putumayo,7 a 12 Meses,46,27
12,2019,Dic,Putumayo,13 a 24 Meses,13,27
12,2019,Dic,Putumayo,25 a 36 Meses,5,27
12,2019,Dic,Putumayo,37 a 60 Meses,7,27
12,2019,Dic,Putumayo,Mayor a 60 meses,50,27
12,2019,Dic,Putumayo,No especifica experiencia,63,27
12,2019,Dic,Quindío,Sin Experiencia,92,19
12,2019,Dic,Quindío,1 a 6 Meses,39,19
12,2019,Dic,Quindío,7 a 12 Meses,395,19
12,2019,Dic,Quindío,13 a 24 Meses,96,19
12,2019,Dic,Quindío,25 a 36 Meses,22,19
12,2019,Dic,Quindío,37 a 60 Meses,4,19
12,2019,Dic,Quindío,Mayor a 60 meses,93,19
12,2019,Dic,Quindío,No especifica experiencia,10,19
12,2019,Dic,Risaralda,Sin Experiencia,250,20
12,2019,Dic,Risaralda,1 a 6 Meses,62,20
12,2019,Dic,Risaralda,7 a 12 Meses,1773,20
12,2019,Dic,Risaralda,13 a 24 Meses,343,20
12,2019,Dic,Risaralda,25 a 36 Meses,83,20
12,2019,Dic,Risaralda,37 a 60 Meses,32,20
12,2019,Dic,Risaralda,Mayor a 60 meses,227,20
12,2019,Dic,Risaralda,No especifica experiencia,42,20
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",Sin Experiencia,58,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",1 a 6 Meses,29,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",7 a 12 Meses,52,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",13 a 24 Meses,13,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",25 a 36 Meses,3,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",37 a 60 Meses,4,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",Mayor a 60 meses,5,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",No especifica experiencia,10,28
12,2019,Dic,Santander,Sin Experiencia,922,21
12,2019,Dic,Santander,1 a 6 Meses,38,21
12,2019,Dic,Santander,7 a 12 Meses,2042,21
12,2019,Dic,Santander,13 a 24 Meses,669,21
12,2019,Dic,Santander,25 a 36 Meses,206,21
12,2019,Dic,Santander,37 a 60 Meses,88,21
12,2019,Dic,Santander,Mayor a 60 meses,603,21
12,2019,Dic,Santander,No especifica experiencia,346,21
12,2019,Dic,Sucre,Sin Experiencia,87,22
12,2019,Dic,Sucre,1 a 6 Meses,10,22
12,2019,Dic,Sucre,7 a 12 Meses,112,22
12,2019,Dic,Sucre,13 a 24 Meses,50,22
12,2019,Dic,Sucre,25 a 36 Meses,18,22
12,2019,Dic,Sucre,37 a 60 Meses,6,22
12,2019,Dic,Sucre,Mayor a 60 meses,14,22
12,2019,Dic,Sucre,No especifica experiencia,21,22
12,2019,Dic,Tolima,Sin Experiencia,191,23
12,2019,Dic,Tolima,1 a 6 Meses,64,23
12,2019,Dic,Tolima,7 a 12 Meses,722,23
12,2019,Dic,Tolima,13 a 24 Meses,176,23
12,2019,Dic,Tolima,25 a 36 Meses,79,23
12,2019,Dic,Tolima,37 a 60 Meses,39,23
12,2019,Dic,Tolima,Mayor a 60 meses,207,23
12,2019,Dic,Tolima,No especifica experiencia,64,23
12,2019,Dic,Valle del Cauca,Sin Experiencia,1047,24
12,2019,Dic,Valle del Cauca,1 a 6 Meses,219,24
12,2019,Dic,Valle del Cauca,7 a 12 Meses,5667,24
12,2019,Dic,Valle del Cauca,13 a 24 Meses,1816,24
12,2019,Dic,Valle del Cauca,25 a 36 Meses,698,24
12,2019,Dic,Valle del Cauca,37 a 60 Meses,250,24
12,2019,Dic,Valle del Cauca,Mayor a 60 meses,137,24
12,2019,Dic,Valle del Cauca,No especifica experiencia,26,24
12,2019,Dic,Vaupés,Sin Experiencia,1,32
12,2019,Dic,Vaupés,1 a 6 Meses,0,32
12,2019,Dic,Vaupés,7 a 12 Meses,4,32
12,2019,Dic,Vaupés,13 a 24 Meses,3,32
12,2019,Dic,Vaupés,25 a 36 Meses,0,32
12,2019,Dic,Vaupés,37 a 60 Meses,0,32
12,2019,Dic,Vaupés,Mayor a 60 meses,0,32
12,2019,Dic,Vaupés,No especifica experiencia,0,32
12,2019,Dic,Vichada,Sin Experiencia,8,33
12,2019,Dic,Vichada,1 a 6 Meses,1,33
12,2019,Dic,Vichada,7 a 12 Meses,8,33
12,2019,Dic,Vichada,13 a 24 Meses,1,33
12,2019,Dic,Vichada,25 a 36 Meses,1,33
12,2019,Dic,Vichada,37 a 60 Meses,0,33
12,2019,Dic,Vichada,Mayor a 60 meses,0,33
12,2019,Dic,Vichada,No especifica experiencia,0,33
1,2020,Ene,Amazonas,Sin Experiencia,7,29
1,2020,Ene,Amazonas,1 a 6 Meses,14,29
1,2020,Ene,Amazonas,7 a 12 Meses,40,29
1,2020,Ene,Amazonas,13 a 24 Meses,32,29
1,2020,Ene,Amazonas,25 a 36 Meses,1,29
1,2020,Ene,Amazonas,37 a 60 Meses,0,29
1,2020,Ene,Amazonas,Mayor a 60 meses,14,29
1,2020,Ene,Amazonas,No especifica experiencia,0,29
1,2020,Ene,Antioquia,Sin Experiencia,3000,1
1,2020,Ene,Antioquia,1 a 6 Meses,367,1
1,2020,Ene,Antioquia,7 a 12 Meses,12288,1
1,2020,Ene,Antioquia,13 a 24 Meses,3500,1
1,2020,Ene,Antioquia,25 a 36 Meses,1420,1
1,2020,Ene,Antioquia,37 a 60 Meses,678,1
1,2020,Ene,Antioquia,Mayor a 60 meses,1595,1
1,2020,Ene,Antioquia,No especifica experiencia,679,1
1,2020,Ene,Arauca,Sin Experiencia,185,25
1,2020,Ene,Arauca,1 a 6 Meses,12,25
1,2020,Ene,Arauca,7 a 12 Meses,108,25
1,2020,Ene,Arauca,13 a 24 Meses,45,25
1,2020,Ene,Arauca,25 a 36 Meses,15,25
1,2020,Ene,Arauca,37 a 60 Meses,14,25
1,2020,Ene,Arauca,Mayor a 60 meses,150,25
1,2020,Ene,Arauca,No especifica experiencia,109,25
1,2020,Ene,Atlántico,Sin Experiencia,551,2
1,2020,Ene,Atlántico,1 a 6 Meses,45,2
1,2020,Ene,Atlántico,7 a 12 Meses,1609,2
1,2020,Ene,Atlántico,13 a 24 Meses,977,2
1,2020,Ene,Atlántico,25 a 36 Meses,389,2
1,2020,Ene,Atlántico,37 a 60 Meses,177,2
1,2020,Ene,Atlántico,Mayor a 60 meses,367,2
1,2020,Ene,Atlántico,No especifica experiencia,185,2
1,2020,Ene,Bogotá D.C.,Sin Experiencia,12707,3
1,2020,Ene,Bogotá D.C.,1 a 6 Meses,715,3
1,2020,Ene,Bogotá D.C.,7 a 12 Meses,44831,3
1,2020,Ene,Bogotá D.C.,13 a 24 Meses,13627,3
1,2020,Ene,Bogotá D.C.,25 a 36 Meses,5874,3
1,2020,Ene,Bogotá D.C.,37 a 60 Meses,3521,3
1,2020,Ene,Bogotá D.C.,Mayor a 60 meses,3104,3
1,2020,Ene,Bogotá D.C.,No especifica experiencia,972,3
1,2020,Ene,Bolívar,Sin Experiencia,484,4
1,2020,Ene,Bolívar,1 a 6 Meses,24,4
1,2020,Ene,Bolívar,7 a 12 Meses,914,4
1,2020,Ene,Bolívar,13 a 24 Meses,477,4
1,2020,Ene,Bolívar,25 a 36 Meses,186,4
1,2020,Ene,Bolívar,37 a 60 Meses,106,4
1,2020,Ene,Bolívar,Mayor a 60 meses,159,4
1,2020,Ene,Bolívar,No especifica experiencia,58,4
1,2020,Ene,Boyacá,Sin Experiencia,301,5
1,2020,Ene,Boyacá,1 a 6 Meses,94,5
1,2020,Ene,Boyacá,7 a 12 Meses,667,5
1,2020,Ene,Boyacá,13 a 24 Meses,198,5
1,2020,Ene,Boyacá,25 a 36 Meses,60,5
1,2020,Ene,Boyacá,37 a 60 Meses,31,5
1,2020,Ene,Boyacá,Mayor a 60 meses,221,5
1,2020,Ene,Boyacá,No especifica experiencia,211,5
1,2020,Ene,Caldas,Sin Experiencia,248,6
1,2020,Ene,Caldas,1 a 6 Meses,15,6
1,2020,Ene,Caldas,7 a 12 Meses,840,6
1,2020,Ene,Caldas,13 a 24 Meses,213,6
1,2020,Ene,Caldas,25 a 36 Meses,71,6
1,2020,Ene,Caldas,37 a 60 Meses,26,6
1,2020,Ene,Caldas,Mayor a 60 meses,192,6
1,2020,Ene,Caldas,No especifica experiencia,53,6
1,2020,Ene,Caquetá,Sin Experiencia,39,7
1,2020,Ene,Caquetá,1 a 6 Meses,6,7
1,2020,Ene,Caquetá,7 a 12 Meses,122,7
1,2020,Ene,Caquetá,13 a 24 Meses,31,7
1,2020,Ene,Caquetá,25 a 36 Meses,8,7
1,2020,Ene,Caquetá,37 a 60 Meses,3,7
1,2020,Ene,Caquetá,Mayor a 60 meses,25,7
1,2020,Ene,Caquetá,No especifica experiencia,12,7
1,2020,Ene,Casanare,Sin Experiencia,884,26
1,2020,Ene,Casanare,1 a 6 Meses,64,26
1,2020,Ene,Casanare,7 a 12 Meses,338,26
1,2020,Ene,Casanare,13 a 24 Meses,174,26
1,2020,Ene,Casanare,25 a 36 Meses,94,26
1,2020,Ene,Casanare,37 a 60 Meses,25,26
1,2020,Ene,Casanare,Mayor a 60 meses,495,26
1,2020,Ene,Casanare,No especifica experiencia,737,26
1,2020,Ene,Cauca,Sin Experiencia,132,8
1,2020,Ene,Cauca,1 a 6 Meses,15,8
1,2020,Ene,Cauca,7 a 12 Meses,350,8
1,2020,Ene,Cauca,13 a 24 Meses,107,8
1,2020,Ene,Cauca,25 a 36 Meses,44,8
1,2020,Ene,Cauca,37 a 60 Meses,12,8
1,2020,Ene,Cauca,Mayor a 60 meses,57,8
1,2020,Ene,Cauca,No especifica experiencia,11,8
1,2020,Ene,Cesar,Sin Experiencia,242,9
1,2020,Ene,Cesar,1 a 6 Meses,19,9
1,2020,Ene,Cesar,7 a 12 Meses,364,9
1,2020,Ene,Cesar,13 a 24 Meses,138,9
1,2020,Ene,Cesar,25 a 36 Meses,39,9
1,2020,Ene,Cesar,37 a 60 Meses,21,9
1,2020,Ene,Cesar,Mayor a 60 meses,97,9
1,2020,Ene,Cesar,No especifica experiencia,70,9
1,2020,Ene,Chocó,Sin Experiencia,28,12
1,2020,Ene,Chocó,1 a 6 Meses,3,12
1,2020,Ene,Chocó,7 a 12 Meses,71,12
1,2020,Ene,Chocó,13 a 24 Meses,22,12
1,2020,Ene,Chocó,25 a 36 Meses,2,12
1,2020,Ene,Chocó,37 a 60 Meses,2,12
1,2020,Ene,Chocó,Mayor a 60 meses,17,12
1,2020,Ene,Chocó,No especifica experiencia,4,12
1,2020,Ene,Córdoba,Sin Experiencia,208,10
1,2020,Ene,Córdoba,1 a 6 Meses,28,10
1,2020,Ene,Córdoba,7 a 12 Meses,315,10
1,2020,Ene,Córdoba,13 a 24 Meses,127,10
1,2020,Ene,Córdoba,25 a 36 Meses,33,10
1,2020,Ene,Córdoba,37 a 60 Meses,28,10
1,2020,Ene,Córdoba,Mayor a 60 meses,72,10
1,2020,Ene,Córdoba,No especifica experiencia,69,10
1,2020,Ene,Cundinamarca,Sin Experiencia,903,11
1,2020,Ene,Cundinamarca,1 a 6 Meses,132,11
1,2020,Ene,Cundinamarca,7 a 12 Meses,4997,11
1,2020,Ene,Cundinamarca,13 a 24 Meses,1276,11
1,2020,Ene,Cundinamarca,25 a 36 Meses,457,11
1,2020,Ene,Cundinamarca,37 a 60 Meses,212,11
1,2020,Ene,Cundinamarca,Mayor a 60 meses,534,11
1,2020,Ene,Cundinamarca,No especifica experiencia,235,11
1,2020,Ene,Guainía,Sin Experiencia,3,30
1,2020,Ene,Guainía,1 a 6 Meses,0,30
1,2020,Ene,Guainía,7 a 12 Meses,14,30
1,2020,Ene,Guainía,13 a 24 Meses,11,30
1,2020,Ene,Guainía,25 a 36 Meses,3,30
1,2020,Ene,Guainía,37 a 60 Meses,2,30
1,2020,Ene,Guainía,Mayor a 60 meses,0,30
1,2020,Ene,Guainía,No especifica experiencia,0,30
1,2020,Ene,Guaviare,Sin Experiencia,3,31
1,2020,Ene,Guaviare,1 a 6 Meses,2,31
1,2020,Ene,Guaviare,7 a 12 Meses,20,31
1,2020,Ene,Guaviare,13 a 24 Meses,9,31
1,2020,Ene,Guaviare,25 a 36 Meses,5,31
1,2020,Ene,Guaviare,37 a 60 Meses,2,31
1,2020,Ene,Guaviare,Mayor a 60 meses,0,31
1,2020,Ene,Guaviare,No especifica experiencia,0,31
1,2020,Ene,Huila,Sin Experiencia,234,13
1,2020,Ene,Huila,1 a 6 Meses,58,13
1,2020,Ene,Huila,7 a 12 Meses,547,13
1,2020,Ene,Huila,13 a 24 Meses,166,13
1,2020,Ene,Huila,25 a 36 Meses,66,13
1,2020,Ene,Huila,37 a 60 Meses,32,13
1,2020,Ene,Huila,Mayor a 60 meses,272,13
1,2020,Ene,Huila,No especifica experiencia,108,13
1,2020,Ene,La Guajira,Sin Experiencia,33,14
1,2020,Ene,La Guajira,1 a 6 Meses,5,14
1,2020,Ene,La Guajira,7 a 12 Meses,134,14
1,2020,Ene,La Guajira,13 a 24 Meses,63,14
1,2020,Ene,La Guajira,25 a 36 Meses,26,14
1,2020,Ene,La Guajira,37 a 60 Meses,5,14
1,2020,Ene,La Guajira,Mayor a 60 meses,59,14
1,2020,Ene,La Guajira,No especifica experiencia,36,14
1,2020,Ene,Magdalena,Sin Experiencia,116,15
1,2020,Ene,Magdalena,1 a 6 Meses,21,15
1,2020,Ene,Magdalena,7 a 12 Meses,308,15
1,2020,Ene,Magdalena,13 a 24 Meses,104,15
1,2020,Ene,Magdalena,25 a 36 Meses,35,15
1,2020,Ene,Magdalena,37 a 60 Meses,15,15
1,2020,Ene,Magdalena,Mayor a 60 meses,56,15
1,2020,Ene,Magdalena,No especifica experiencia,46,15
1,2020,Ene,Meta,Sin Experiencia,875,16
1,2020,Ene,Meta,1 a 6 Meses,143,16
1,2020,Ene,Meta,7 a 12 Meses,897,16
1,2020,Ene,Meta,13 a 24 Meses,368,16
1,2020,Ene,Meta,25 a 36 Meses,121,16
1,2020,Ene,Meta,37 a 60 Meses,74,16
1,2020,Ene,Meta,Mayor a 60 meses,596,16
1,2020,Ene,Meta,No especifica experiencia,687,16
1,2020,Ene,Nariño,Sin Experiencia,104,17
1,2020,Ene,Nariño,1 a 6 Meses,34,17
1,2020,Ene,Nariño,7 a 12 Meses,462,17
1,2020,Ene,Nariño,13 a 24 Meses,135,17
1,2020,Ene,Nariño,25 a 36 Meses,79,17
1,2020,Ene,Nariño,37 a 60 Meses,27,17
1,2020,Ene,Nariño,Mayor a 60 meses,82,17
1,2020,Ene,Nariño,No especifica experiencia,19,17
1,2020,Ene,Norte de Santander,Sin Experiencia,215,18
1,2020,Ene,Norte de Santander,1 a 6 Meses,47,18
1,2020,Ene,Norte de Santander,7 a 12 Meses,541,18
1,2020,Ene,Norte de Santander,13 a 24 Meses,158,18
1,2020,Ene,Norte de Santander,25 a 36 Meses,55,18
1,2020,Ene,Norte de Santander,37 a 60 Meses,25,18
1,2020,Ene,Norte de Santander,Mayor a 60 meses,193,18
1,2020,Ene,Norte de Santander,No especifica experiencia,150,18
1,2020,Ene,Putumayo,Sin Experiencia,194,27
1,2020,Ene,Putumayo,1 a 6 Meses,9,27
1,2020,Ene,Putumayo,7 a 12 Meses,57,27
1,2020,Ene,Putumayo,13 a 24 Meses,22,27
1,2020,Ene,Putumayo,25 a 36 Meses,6,27
1,2020,Ene,Putumayo,37 a 60 Meses,3,27
1,2020,Ene,Putumayo,Mayor a 60 meses,130,27
1,2020,Ene,Putumayo,No especifica experiencia,102,27
1,2020,Ene,Quindío,Sin Experiencia,94,19
1,2020,Ene,Quindío,1 a 6 Meses,24,19
1,2020,Ene,Quindío,7 a 12 Meses,381,19
1,2020,Ene,Quindío,13 a 24 Meses,113,19
1,2020,Ene,Quindío,25 a 36 Meses,20,19
1,2020,Ene,Quindío,37 a 60 Meses,6,19
1,2020,Ene,Quindío,Mayor a 60 meses,137,19
1,2020,Ene,Quindío,No especifica experiencia,16,19
1,2020,Ene,Risaralda,Sin Experiencia,286,20
1,2020,Ene,Risaralda,1 a 6 Meses,72,20
1,2020,Ene,Risaralda,7 a 12 Meses,1606,20
1,2020,Ene,Risaralda,13 a 24 Meses,505,20
1,2020,Ene,Risaralda,25 a 36 Meses,152,20
1,2020,Ene,Risaralda,37 a 60 Meses,47,20
1,2020,Ene,Risaralda,Mayor a 60 meses,344,20
1,2020,Ene,Risaralda,No especifica experiencia,78,20
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",Sin Experiencia,130,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",1 a 6 Meses,10,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",7 a 12 Meses,77,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",13 a 24 Meses,7,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",25 a 36 Meses,5,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",37 a 60 Meses,6,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",Mayor a 60 meses,6,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",No especifica experiencia,0,28
1,2020,Ene,Santander,Sin Experiencia,1264,21
1,2020,Ene,Santander,1 a 6 Meses,84,21
1,2020,Ene,Santander,7 a 12 Meses,2231,21
1,2020,Ene,Santander,13 a 24 Meses,836,21
1,2020,Ene,Santander,25 a 36 Meses,287,21
1,2020,Ene,Santander,37 a 60 Meses,159,21
1,2020,Ene,Santander,Mayor a 60 meses,853,21
1,2020,Ene,Santander,No especifica experiencia,628,21
1,2020,Ene,Sucre,Sin Experiencia,123,22
1,2020,Ene,Sucre,1 a 6 Meses,6,22
1,2020,Ene,Sucre,7 a 12 Meses,160,22
1,2020,Ene,Sucre,13 a 24 Meses,81,22
1,2020,Ene,Sucre,25 a 36 Meses,17,22
1,2020,Ene,Sucre,37 a 60 Meses,11,22
1,2020,Ene,Sucre,Mayor a 60 meses,28,22
1,2020,Ene,Sucre,No especifica experiencia,33,22
1,2020,Ene,Tolima,Sin Experiencia,253,23
1,2020,Ene,Tolima,1 a 6 Meses,66,23
1,2020,Ene,Tolima,7 a 12 Meses,730,23
1,2020,Ene,Tolima,13 a 24 Meses,176,23
1,2020,Ene,Tolima,25 a 36 Meses,82,23
1,2020,Ene,Tolima,37 a 60 Meses,45,23
1,2020,Ene,Tolima,Mayor a 60 meses,254,23
1,2020,Ene,Tolima,No especifica experiencia,96,23
1,2020,Ene,Valle del Cauca,Sin Experiencia,1309,24
1,2020,Ene,Valle del Cauca,1 a 6 Meses,258,24
1,2020,Ene,Valle del Cauca,7 a 12 Meses,6453,24
1,2020,Ene,Valle del Cauca,13 a 24 Meses,2401,24
1,2020,Ene,Valle del Cauca,25 a 36 Meses,852,24
1,2020,Ene,Valle del Cauca,37 a 60 Meses,383,24
1,2020,Ene,Valle del Cauca,Mayor a 60 meses,172,24
1,2020,Ene,Valle del Cauca,No especifica experiencia,52,24
1,2020,Ene,Vaupés,Sin Experiencia,0,32
1,2020,Ene,Vaupés,1 a 6 Meses,1,32
1,2020,Ene,Vaupés,7 a 12 Meses,6,32
1,2020,Ene,Vaupés,13 a 24 Meses,2,32
1,2020,Ene,Vaupés,25 a 36 Meses,0,32
1,2020,Ene,Vaupés,37 a 60 Meses,0,32
1,2020,Ene,Vaupés,Mayor a 60 meses,0,32
1,2020,Ene,Vaupés,No especifica experiencia,0,32
1,2020,Ene,Vichada,Sin Experiencia,8,33
1,2020,Ene,Vichada,1 a 6 Meses,0,33
1,2020,Ene,Vichada,7 a 12 Meses,15,33
1,2020,Ene,Vichada,13 a 24 Meses,3,33
1,2020,Ene,Vichada,25 a 36 Meses,0,33
1,2020,Ene,Vichada,37 a 60 Meses,0,33
1,2020,Ene,Vichada,Mayor a 60 meses,4,33
1,2020,Ene,Vichada,No especifica experiencia,6,33
2,2020,Feb,Amazonas,Sin Experiencia,13,29
2,2020,Feb,Amazonas,1 a 6 Meses,3,29
2,2020,Feb,Amazonas,7 a 12 Meses,25,29
2,2020,Feb,Amazonas,13 a 24 Meses,3,29
2,2020,Feb,Amazonas,25 a 36 Meses,1,29
2,2020,Feb,Amazonas,37 a 60 Meses,6,29
2,2020,Feb,Amazonas,Mayor a 60 meses,11,29
2,2020,Feb,Amazonas,No especifica experiencia,0,29
2,2020,Feb,Antioquia,Sin Experiencia,2930,1
2,2020,Feb,Antioquia,1 a 6 Meses,383,1
2,2020,Feb,Antioquia,7 a 12 Meses,11770,1
2,2020,Feb,Antioquia,13 a 24 Meses,3386,1
2,2020,Feb,Antioquia,25 a 36 Meses,1444,1
2,2020,Feb,Antioquia,37 a 60 Meses,682,1
2,2020,Feb,Antioquia,Mayor a 60 meses,1514,1
2,2020,Feb,Antioquia,No especifica experiencia,665,1
2,2020,Feb,Arauca,Sin Experiencia,120,25
2,2020,Feb,Arauca,1 a 6 Meses,9,25
2,2020,Feb,Arauca,7 a 12 Meses,69,25
2,2020,Feb,Arauca,13 a 24 Meses,36,25
2,2020,Feb,Arauca,25 a 36 Meses,6,25
2,2020,Feb,Arauca,37 a 60 Meses,5,25
2,2020,Feb,Arauca,Mayor a 60 meses,112,25
2,2020,Feb,Arauca,No especifica experiencia,58,25
2,2020,Feb,Atlántico,Sin Experiencia,466,2
2,2020,Feb,Atlántico,1 a 6 Meses,92,2
2,2020,Feb,Atlántico,7 a 12 Meses,1511,2
2,2020,Feb,Atlántico,13 a 24 Meses,871,2
2,2020,Feb,Atlántico,25 a 36 Meses,321,2
2,2020,Feb,Atlántico,37 a 60 Meses,149,2
2,2020,Feb,Atlántico,Mayor a 60 meses,316,2
2,2020,Feb,Atlántico,No especifica experiencia,152,2
2,2020,Feb,Bogotá D.C.,Sin Experiencia,11571,3
2,2020,Feb,Bogotá D.C.,1 a 6 Meses,1079,3
2,2020,Feb,Bogotá D.C.,7 a 12 Meses,40623,3
2,2020,Feb,Bogotá D.C.,13 a 24 Meses,12964,3
2,2020,Feb,Bogotá D.C.,25 a 36 Meses,5839,3
2,2020,Feb,Bogotá D.C.,37 a 60 Meses,3411,3
2,2020,Feb,Bogotá D.C.,Mayor a 60 meses,3376,3
2,2020,Feb,Bogotá D.C.,No especifica experiencia,984,3
2,2020,Feb,Bolívar,Sin Experiencia,568,4
2,2020,Feb,Bolívar,1 a 6 Meses,43,4
2,2020,Feb,Bolívar,7 a 12 Meses,872,4
2,2020,Feb,Bolívar,13 a 24 Meses,436,4
2,2020,Feb,Bolívar,25 a 36 Meses,217,4
2,2020,Feb,Bolívar,37 a 60 Meses,89,4
2,2020,Feb,Bolívar,Mayor a 60 meses,82,4
2,2020,Feb,Bolívar,No especifica experiencia,47,4
2,2020,Feb,Boyacá,Sin Experiencia,303,5
2,2020,Feb,Boyacá,1 a 6 Meses,110,5
2,2020,Feb,Boyacá,7 a 12 Meses,614,5
2,2020,Feb,Boyacá,13 a 24 Meses,198,5
2,2020,Feb,Boyacá,25 a 36 Meses,62,5
2,2020,Feb,Boyacá,37 a 60 Meses,27,5
2,2020,Feb,Boyacá,Mayor a 60 meses,140,5
2,2020,Feb,Boyacá,No especifica experiencia,141,5
2,2020,Feb,Caldas,Sin Experiencia,194,6
2,2020,Feb,Caldas,1 a 6 Meses,26,6
2,2020,Feb,Caldas,7 a 12 Meses,690,6
2,2020,Feb,Caldas,13 a 24 Meses,172,6
2,2020,Feb,Caldas,25 a 36 Meses,72,6
2,2020,Feb,Caldas,37 a 60 Meses,26,6
2,2020,Feb,Caldas,Mayor a 60 meses,128,6
2,2020,Feb,Caldas,No especifica experiencia,47,6
2,2020,Feb,Caquetá,Sin Experiencia,62,7
